name,sex,race,url
Adol Flan,Male,Dunmer,https://en.uesp.net/wiki/Online:Adol_Flan
Adolot,NA,Deadra,https://en.uesp.net/wiki/Online:Adolot
Adon,Male,Dunmer,https://en.uesp.net/wiki/Online:Adon_Bethendas
Adon Bethendas,Male,Dunmer,https://en.uesp.net/wiki/Online:Adon_Bethendas
Adonato,Male,Imperial,https://en.uesp.net/wiki/Skyrim:Adonato_Leotelli
Adonato Leotelli,Male,Imperial,https://en.uesp.net/wiki/Skyrim:Adonato_Leotelli
Adonatus Enodius,Male,Imperial,https://en.uesp.net/wiki/Online:Adonatus_Enodius
Adonatus Varian,Male,Imperial,https://en.uesp.net/wiki/Online:Adonatus_Varian
Adondasi,Male,Dunmer,https://en.uesp.net/wiki/Morrowind:Adondasi_Sadalvel
Adondasi Sadalvel,Male,Dunmer,https://en.uesp.net/wiki/Morrowind:Adondasi_Sadalvel
Ador,NA,Altmer,NA
Adord,Male,Nord,https://en.uesp.net/wiki/Online:Adord
Adorin,NA,Altmer,NA
Adosa,NA,Dunmer,https://en.uesp.net/wiki/Online:Adosa_Veralor
Adosa Veralor,NA,Dunmer,https://en.uesp.net/wiki/Online:Adosa_Veralor
Adosi,Male,Dunmer,https://en.uesp.net/wiki/Morrowind:Adosi_Darano
Adosi,Female,Dunmer,https://en.uesp.net/wiki/Oblivion:Adosi_Serethi
Adosi,Female,Dunmer,https://en.uesp.net/wiki/Online:Adosi_Delvi
Adosi Darano,Male,Dunmer,https://en.uesp.net/wiki/Morrowind:Adosi_Darano
Adosi Delvi,Female,Dunmer,https://en.uesp.net/wiki/Online:Adosi_Delvi
Adosi Serethi,Female,Dunmer,https://en.uesp.net/wiki/Oblivion:Adosi_Serethi
Adovon,Male,Dunmer,https://en.uesp.net/wiki/Online:Adovon_the_Weaver
Adovon the Weaver,Male,Dunmer,https://en.uesp.net/wiki/Online:Adovon_the_Weaver
Adpring,Male,Nord,https://en.uesp.net/wiki/Online:Adpring
Adrabassi,Female,Khajiit,https://en.uesp.net/wiki/Online:Adrabassi
Adragros,Male,Bosmer,https://en.uesp.net/wiki/Online:Apprentice_Adragros
Adrahawn,Male,Bosmer,https://en.uesp.net/wiki/Online:Adrahawn
Adram,NA,Dunmer,https://en.uesp.net/wiki/Morrowind:Daris_Adram
Adrano,NA,Dunmer,https://en.uesp.net/wiki/Online:Noveni_Adrano
Adrard,NA,Breton,https://en.uesp.net/wiki/Morrowind:Cirges_Adrard
Adraria,Female,Imperial,https://en.uesp.net/wiki/Morrowind:Adraria_Vandacia
Adraria Vandacia,Female,Imperial,https://en.uesp.net/wiki/Morrowind:Adraria_Vandacia
Adras,Male,Dunmer,NA
Adras Furari,Male,Dunmer,https://en.uesp.net/wiki/Online:Adras_Furari
Adras Sarethi,Male,Dunmer,https://en.uesp.net/wiki/Online:Adras_Sarethi
Adras Teryon,Male,Dunmer,https://en.uesp.net/wiki/Online:Adras_Teryon
Adras Velae,NA,NA,https://en.uesp.net/wiki/Online:Adras_Velae
Adrasi,Female,Dunmer,https://en.uesp.net/wiki/Online:Adrasi
Adrazan,Male,Redguard,https://en.uesp.net/wiki/Online:Adrazan_af-Mahala
Adrazan af-Mahala,Male,Redguard,https://en.uesp.net/wiki/Online:Adrazan_af-Mahala
Adren,Male,Dunmer,https://en.uesp.net/wiki/Tribunal:Black_Dart_Adren
Adren Daryon,Male,Dunmer,https://en.uesp.net/wiki/Online:Adren_Daryon
Adren Uveleth,Male,Dunmer,https://en.uesp.net/wiki/Online:Adren_Uveleth
Adrerel,Male,Dunmer,https://en.uesp.net/wiki/Online:Adrerel
Adrian,Male,Imperial,https://en.uesp.net/wiki/Oblivion:Adrian_Decanius
Adrian Decanius,Male,Imperial,https://en.uesp.net/wiki/Oblivion:Adrian_Decanius
Adrianne,Female,Imperial,https://en.uesp.net/wiki/Skyrim:Adrianne_Avenicci
Adrianne Avenicci,Female,Imperial,https://en.uesp.net/wiki/Skyrim:Adrianne_Avenicci
Adric,Male,Breton,https://en.uesp.net/wiki/Online:Adric_Beriel
Adric Beriel,Male,Breton,https://en.uesp.net/wiki/Online:Adric_Beriel
Adrien,Male,Breton,https://en.uesp.net/wiki/Online:Prince_Adrien
Adrienne,Female,Breton,https://en.uesp.net/wiki/Oblivion:Adrienne_Berene
Adrienne,Female,Breton,https://en.uesp.net/wiki/Online:Adrienne_Panitte
Adrienne Berene,Female,Breton,https://en.uesp.net/wiki/Oblivion:Adrienne_Berene
Adrienne Panitte,Female,Breton,https://en.uesp.net/wiki/Online:Adrienne_Panitte
Adril,Male,Dunmer,https://en.uesp.net/wiki/Online:Adril_Gilvayn
Adril,Male,Dunmer,https://en.uesp.net/wiki/Skyrim:Adril_Arano
Adril Arano,Male,Dunmer,https://en.uesp.net/wiki/Skyrim:Adril_Arano
Adril Gilvayn,Male,Dunmer,https://en.uesp.net/wiki/Online:Adril_Gilvayn
Adrimk,Male,Nord,"https://en.uesp.net/wiki/Lore:Songs_of_the_Return,_Vol_2"
Adrognese,NA,Breton,https://en.uesp.net/wiki/Morrowind:Birard_Adrognese
Adrone,Male,Breton,https://en.uesp.net/wiki/Online:Adrone_Larocque
Adrone Larocque,Male,Breton,https://en.uesp.net/wiki/Online:Adrone_Larocque
Adrua,Female,Nord,https://en.uesp.net/wiki/Online:Adrua
Adrullu,NA,Dunmer,https://en.uesp.net/wiki/Online:Adrullu_Serano
Adrullu Serano,NA,Dunmer,https://en.uesp.net/wiki/Online:Adrullu_Serano
Adrusu,Female,Dunmer,https://en.uesp.net/wiki/Morrowind:Adrusu_Rothrano
Adrusu Rothrano,Female,Dunmer,https://en.uesp.net/wiki/Morrowind:Adrusu_Rothrano
Adruzan,Male,Redguard,https://en.uesp.net/wiki/Online:Adruzan
Adryn,NA,Dunmer,https://en.uesp.net/wiki/Morrowind:Daren_Adryn
Adryn,Female,Dunmer,https://en.uesp.net/wiki/Online:Adryn_Hlor
Adryn Hlor,Female,Dunmer,https://en.uesp.net/wiki/Online:Adryn_Hlor
Adrys,NA,Dunmer,NA
Adsilding,Male,Nord,https://en.uesp.net/wiki/Online:Adsilding_Spearhurler
Adsilding Spearhurler,Male,Nord,https://en.uesp.net/wiki/Online:Adsilding_Spearhurler
Adthar,NA,Altmer,NA
Adubaer-sa,Male,Khajiit,https://en.uesp.net/wiki/Online:Adubaer-sa
Adubid,Male,Khajiit,https://en.uesp.net/wiki/Online:Adubid
Adur-Dan,NA,Dunmer,https://en.uesp.net/wiki/Morrowind:Yanibi_Adur-Dan
Aduri,Female,Dunmer,https://en.uesp.net/wiki/Online:Incarnate_Aduri
Aduri,Female,Dunmer,https://en.uesp.net/wiki/Skyrim:Aduri_Sarethi
Aduri Sarethi,Female,Dunmer,https://en.uesp.net/wiki/Skyrim:Aduri_Sarethi
Aduro,NA,Dunmer,https://en.uesp.net/wiki/Lore:Books_by_Author
Aduru,Female,Dunmer,NA
Adus,NA,Dunmer,https://en.uesp.net/wiki/Oblivion:Norasa_Adus
Adus,NA,Dunmer,https://en.uesp.net/wiki/Tribunal:Narisa_Adus
Adus,NA,Altmer,NA
Adusa-daro,Female,Khajiit,https://en.uesp.net/wiki/Online:Adusa-daro
Adusaar,Male,Khajiit,https://en.uesp.net/wiki/Online:Adusaar
Adusamsi,NA,Dunmer,https://en.uesp.net/wiki/Morrowind:Adusamsi_Assurnarairan
Adusamsi Assurnarairan,NA,Dunmer,https://en.uesp.net/wiki/Morrowind:Adusamsi_Assurnarairan
Adusharu,Male,Khajiit,https://en.uesp.net/wiki/Online:Adusharu
Advard,Male,Nord,NA
Adventus,Male,Imperial,https://en.uesp.net/wiki/Skyrim:Legate_Adventus_Caesennius
Advir,Male,Nord,https://en.uesp.net/wiki/Online:Advir
Advisor Borodin,Male,Nord,https://en.uesp.net/wiki/Online:Advisor_Borodin
Advisor Norion,Male,Altmer,https://en.uesp.net/wiki/Online:Advisor_Norion
Advocate Inwaldawin,Female,Altmer,https://en.uesp.net/wiki/Online:Advocate_Inwaldawin
Adwatch,NA,Altmer,NA
Adwien,Male,Bosmer,https://en.uesp.net/wiki/Online:Adwien
Adwig Macien,Male,Breton,https://en.uesp.net/wiki/Online:Adwig_Macien
Adwig Racicot,Male,Breton,https://en.uesp.net/wiki/Online:Adwig_Racicot
Adwihill,Female,Bosmer,https://en.uesp.net/wiki/Online:Adwihill
Adzi-Goh,Male,Argonian,https://en.uesp.net/wiki/Online:Adzi-Goh
Adzi-Hahtsei,Male,Argonian,https://en.uesp.net/wiki/Online:Adzi-Hahtsei
Adzi-Mota,Female,Argonian,https://en.uesp.net/wiki/Online:Adzi-Mota
Aebondeius,Male,Imperial,https://en.uesp.net/wiki/Morrowind:Aebondeius_Jucanis
Aebondeius Jucanis,Male,Imperial,https://en.uesp.net/wiki/Morrowind:Aebondeius_Jucanis
Aebondeius Mero,NA,NA,https://en.uesp.net/wiki/Online:Aebondeius_Mero
Aedion,Female,Bosmer,https://en.uesp.net/wiki/Online:Aedion
Aedwora,Female,Bosmer,https://en.uesp.net/wiki/Online:Aedwora
Aeedika,Female,Redguard,https://en.uesp.net/wiki/Online:Aeedika
Aegilief,NA,Nord,"https://en.uesp.net/wiki/Lore:Thirsk,_a_History"
Aela,Female,Nord,https://en.uesp.net/wiki/Skyrim:Aela_the_Huntress
Aela the Huntress,Female,Nord,https://en.uesp.net/wiki/Skyrim:Aela_the_Huntress
Aelakja,Female,Nord,https://en.uesp.net/wiki/Online:Aelakja
Aelf,Male,Nord,https://en.uesp.net/wiki/Online:Aelf
Aelfhidil,Male,Nord,https://en.uesp.net/wiki/Online:Aelfhidil
Aeliah Renmus,NA,Imperial,https://en.uesp.net/wiki/Online:Aeliah_Renmus
Aelianus,Male,Imperial,NA
Aelif,Female,Khajiit,https://en.uesp.net/wiki/Online:Aelif
Aelirma,Female,Nord,https://en.uesp.net/wiki/Online:Aelirma
Aelius,NA,Imperial,NA
Aelm,Female,Nord,https://en.uesp.net/wiki/Online:Aelm
Aelritta,Female,Nord,https://en.uesp.net/wiki/Online:Aelritta
Aelva,Female,Imperial,https://en.uesp.net/wiki/Lore:Legend_of_Krately_House
Aelvyd,Male,Nord,https://en.uesp.net/wiki/Online:Aelvyd
Aelwin,Male,Breton,https://en.uesp.net/wiki/Oblivion:Aelwin_Merowald
Aelwin,Male,Breton,https://en.uesp.net/wiki/Online:Aelwin_Favraud
Aelwin Favraud,Male,Breton,https://en.uesp.net/wiki/Online:Aelwin_Favraud
Aelwin Merowald,Male,Breton,https://en.uesp.net/wiki/Oblivion:Aelwin_Merowald
Aelynn,Female,Breton,https://en.uesp.net/wiki/Online:Wyress_Aelynn
Aemilia,Female,Imperial,https://en.uesp.net/wiki/Online:Aemilia_Hadrianus
Aemilia Hadrianus,Female,Imperial,https://en.uesp.net/wiki/Online:Aemilia_Hadrianus
Aenar,Male,Nord,https://en.uesp.net/wiki/Bloodmoon:Aenar
Aenedhel,Male,Bosmer,https://en.uesp.net/wiki/Online:Aenedhel
Aengaer,Male,Bosmer,https://en.uesp.net/wiki/Online:Aengaer
Aengoth,Male,Bosmer,https://en.uesp.net/wiki/Morrowind:Aengoth_the_Jeweler
Aengoth the Jeweler,Male,Bosmer,https://en.uesp.net/wiki/Morrowind:Aengoth_the_Jeweler
Aengvar,Male,Bosmer,https://en.uesp.net/wiki/Online:Aengvar
Aengvir,Male,Bosmer,https://en.uesp.net/wiki/Oblivion:Aengvir
Aenthalor,Male,Bosmer,https://en.uesp.net/wiki/Online:Aenthalor
Aenthannir,Male,Bosmer,https://en.uesp.net/wiki/Online:Aenthannir
Aenvir,NA,NA,https://en.uesp.net/wiki/Oblivion:Aenvir
Aeodfaern,Male,Reachman,https://en.uesp.net/wiki/Online:Aeodfaern
Aeonflame,NA,Deadra,https://en.uesp.net/wiki/Online:Viridian_Iron_Steed
Aera,Female,Nord,https://en.uesp.net/wiki/Online:Aera_Earth-Turner
Aera Earth-Turner,Female,Nord,https://en.uesp.net/wiki/Online:Aera_Earth-Turner
Aeradan,Male,Bosmer,https://en.uesp.net/wiki/Online:King_Camoran_Aeradan
Aerana,Female,Nord,https://en.uesp.net/wiki/Online:Aerana_Frost-Tree
Aerana Frost-Tree,Female,Nord,https://en.uesp.net/wiki/Online:Aerana_Frost-Tree
Aeranir,Female,Bosmer,https://en.uesp.net/wiki/Online:Aeranir
Aerchelas,Male,Bosmer,https://en.uesp.net/wiki/Online:Aerchelas
Aerchith,Female,Bosmer,https://en.uesp.net/wiki/Online:Aerchith
Aeren,Male,Dunmer,https://en.uesp.net/wiki/Online:Aeren
Aeresius,NA,Imperial,https://en.uesp.net/wiki/Skyrim:Aquillius_Aeresius
Aerethor,Male,Bosmer,https://en.uesp.net/wiki/Online:Aerethor
Aeri,Female,Nord,https://en.uesp.net/wiki/Skyrim:Aeri
Aeridi,Female,Nord,https://en.uesp.net/wiki/Online:Aeridi
Aerin,Female,Bosmer,https://en.uesp.net/wiki/Morrowind:Aerin
Aerin,Male,Imperial,https://en.uesp.net/wiki/Skyrim:Aerin
Aering,Male,Bosmer,https://en.uesp.net/wiki/Online:Aering
Aerius,NA,Imperial,https://en.uesp.net/wiki/Morrowind:Clecentor_Aerius
Aerledirre,Female,Bosmer,https://en.uesp.net/wiki/Online:Aerledirre
Aerolf,Male,Nord,https://en.uesp.net/wiki/Online:Aerolf
Aerolor,Male,Bosmer,https://en.uesp.net/wiki/Online:Aerolor
Aerona,NA,Dunmer,https://en.uesp.net/wiki/Online:Aerona_Berendas
Aerona Berendas,NA,Dunmer,https://en.uesp.net/wiki/Online:Aerona_Berendas
Aerwaen,Female,Bosmer,https://en.uesp.net/wiki/Blades:Aerwaen
Aerwaen,Female,Bosmer,https://en.uesp.net/wiki/Online:Aerwaen
Aerwen,Female,Bosmer,NA
Aesa,Female,Nord,https://en.uesp.net/wiki/Online:Aesa
Aesliip,NA,Nord,https://en.uesp.net/wiki/Bloodmoon:Draugr_Lord_Aesliip
Aesmer,Male,Altmer,https://en.uesp.net/wiki/Online:Aesmer
Aesrael,Male,Altmer,https://en.uesp.net/wiki/Lore:The_Crimson_Dirks
Aesrael,Male,Altmer,https://en.uesp.net/wiki/Skyrim:Aesrael
Aesril,Male,Altmer,https://en.uesp.net/wiki/Online:Aesril
Aeta,Female,Nord,https://en.uesp.net/wiki/Morrowind:Aeta_Wave-Breaker
Aeta,NA,Nord,https://en.uesp.net/wiki/Skyrim:Aeta
Aeta Wave-Breaker,Female,Nord,https://en.uesp.net/wiki/Morrowind:Aeta_Wave-Breaker
Aethelred,NA,Breton,https://en.uesp.net/wiki/Oblivion:Thorley_Aethelred
Aetherion,NA,Deadra,https://en.uesp.net/wiki/Online:Aetherion
Aetis,Male,Imperial,https://en.uesp.net/wiki/Online:Aetis_Salvitto
Aetis Salvitto,Male,Imperial,https://en.uesp.net/wiki/Online:Aetis_Salvitto
Aevar,Male,Nord,https://en.uesp.net/wiki/Online:Aevar
Aeyne,Female,Dunmer,https://en.uesp.net/wiki/Online:Aeyne_Redoran
Aeyne Redoran,Female,Dunmer,https://en.uesp.net/wiki/Online:Aeyne_Redoran
Aez,NA,Deadra,https://en.uesp.net/wiki/Online:Aez_the_Collector
Aez the Collector,NA,Deadra,https://en.uesp.net/wiki/Online:Aez_the_Collector
Afa-Saryat,Male,Redguard,https://en.uesp.net/wiki/Lore:Books_by_Author
Afadi,Female,Redguard,https://en.uesp.net/wiki/Online:Afadi
Afareen,Female,Redguard,https://en.uesp.net/wiki/Online:Afareen
Afeh,NA,NA,https://en.uesp.net/wiki/Online:Afeh
Afehaba,Female,Khajiit,https://en.uesp.net/wiki/Online:Afehaba
Afelir,Male,Redguard,https://en.uesp.net/wiki/Online:Afelir
Afeliz,Female,Khajiit,NA
Afer,Male,Imperial,https://en.uesp.net/wiki/Bloodmoon:Afer_Flaccus
Afer Flaccus,Male,Imperial,https://en.uesp.net/wiki/Bloodmoon:Afer_Flaccus
Afflicted Commoner,NA,NA,https://en.uesp.net/wiki/Online:Afflicted_Commoner
Affri,Female,Khajiit,https://en.uesp.net/wiki/Morrowind:Affri
Afinah,Female,Redguard,https://en.uesp.net/wiki/Online:Afinah
Afineh,Female,Redguard,https://en.uesp.net/wiki/Online:Afineh
Afneer,Male,Nord,https://en.uesp.net/wiki/Online:Afneer_Cold-Moon
Afneer Cold-Moon,Male,Nord,https://en.uesp.net/wiki/Online:Afneer_Cold-Moon
Afnhi,Female,Nord,https://en.uesp.net/wiki/Online:Afnhi_(Voljar%27s_Meadery)
Afnhi,Female,Nord,https://en.uesp.net/wiki/Online:Afnhi_(Windhelm)
Afning,Male,Nord,NA
Afranius,NA,Breton,https://en.uesp.net/wiki/Oblivion:Ancus_Afranius
Afranius,NA,Imperial,NA
Afronia,NA,Imperial,https://en.uesp.net/wiki/Morrowind:Audania_Afronia
Afsar,Female,Redguard,https://en.uesp.net/wiki/Online:Queen_Afsar
Afshar,Male,Redguard,https://en.uesp.net/wiki/Online:Afshar
Afshuur,Male,Redguard,https://en.uesp.net/wiki/Lore:Abah%27s_Landing_Merchant_Lords
Afwa,Male,Redguard,https://en.uesp.net/wiki/Online:Afwa
Afzoon,Female,Redguard,https://en.uesp.net/wiki/Online:Afzoon
Agadbu,NA,Orc,https://en.uesp.net/wiki/Morrowind:Ghamonk_gro-Agadbu
Agafos,Female,Bosmer,https://en.uesp.net/wiki/Online:Agafos
Agalir,Male,Redguard,https://en.uesp.net/wiki/Online:Agalir
Agamph,NA,Orc,https://en.uesp.net/wiki/Shivering:Urul_gro-Agamph
Agapitus,Male,Imperial,https://en.uesp.net/wiki/Blades:Agapitus_Caprenius
Agapitus Caprenius,Male,Imperial,https://en.uesp.net/wiki/Blades:Agapitus_Caprenius
Agapius,Male,Imperial,https://en.uesp.net/wiki/Online:Agapius_Cento
Agapius Cento,Male,Imperial,https://en.uesp.net/wiki/Online:Agapius_Cento
Agarfin,Male,Bosmer,NA
Agarmir,Male,Nord,https://en.uesp.net/wiki/Oblivion:Agarmir
Agarond,Male,Bosmer,https://en.uesp.net/wiki/Morrowind:Agarond
Agarthe Dantien,Female,Breton,https://en.uesp.net/wiki/Online:Agarthe_Dantien
Agarthe Germarc,Female,Breton,https://en.uesp.net/wiki/Online:Agarthe_Germarc
Agarwen,Female,Bosmer,NA
Agata,Female,Nord,https://en.uesp.net/wiki/Oblivion:Agata
Agata,Female,Breton,https://en.uesp.net/wiki/Online:Herdmaster_Agata_Gregorie
Agathe,Female,Breton,NA
Agathe Monstrose,Female,Breton,https://en.uesp.net/wiki/Online:Agathe_Monstrose
Agathie,Female,Breton,https://en.uesp.net/wiki/Online:Archdruid_Agathie
Agathie Laule,NA,NA,https://en.uesp.net/wiki/Online:Agathie_Laule
Agazu,Female,Orc,https://en.uesp.net/wiki/Online:Constable_Agazu
Agbava,Female,Orc,https://en.uesp.net/wiki/Online:Agbava
Agdaz,Female,Orc,https://en.uesp.net/wiki/Online:Agdaz
Agdesh,Female,Orc,https://en.uesp.net/wiki/Online:Agdesh
Agdur,NA,Orc,https://en.uesp.net/wiki/Online:Zugh_gra-Agdur
Agdurz,NA,Orc,https://en.uesp.net/wiki/Lore:A_conversation_with_Orbath_gro-Agdurz
Agent Lorcalin,Male,Altmer,https://en.uesp.net/wiki/Skyrim:Agent_Lorcalin
Ageran,Male,Nord,https://en.uesp.net/wiki/Online:Captain_Ageran
Agganor,Male,Orc,https://en.uesp.net/wiki/Online:Agganor
Agha,Male,Redguard,https://en.uesp.net/wiki/Online:Agha
Aghezaidil,NA,Deadra,https://en.uesp.net/wiki/Online:Aghezaidil
Aghurz,Male,Orc,https://en.uesp.net/wiki/Online:Aghurz
Agila,Female,Nord,https://en.uesp.net/wiki/Online:Agila
Agilgor,Male,Bosmer,https://en.uesp.net/wiki/Online:Agilgor
Agilrin,Female,Bosmer,https://en.uesp.net/wiki/Online:Agilrin
Agilruin,Female,Bosmer,https://en.uesp.net/wiki/Online:Agilruin
Aginlas,Male,Bosmer,https://en.uesp.net/wiki/Online:Aginlas
Agius,NA,Imperial,https://en.uesp.net/wiki/Online:Vitellus_Agius
Agka,Female,Nord,https://en.uesp.net/wiki/Online:Agka
Aglakh,NA,Orc,https://en.uesp.net/wiki/Morrowind:Lorbumol_gro-Aglakh
Aglaril,Female,Bosmer,https://en.uesp.net/wiki/Morrowind:Aglaril
Aglash,Female,Orc,https://en.uesp.net/wiki/Online:Aglash
Agli,Female,Orc,https://en.uesp.net/wiki/Online:Agli
Aglion,Male,Bosmer,https://en.uesp.net/wiki/Online:Aglion
Agmaer,Male,Nord,https://en.uesp.net/wiki/Skyrim:Agmaer
Agmund the Insightful,NA,NA,https://en.uesp.net/wiki/Online:Agmund_the_Insightful
Agna,Female,Nord,https://en.uesp.net/wiki/Skyrim:Agna
Agnan,NA,Breton,https://en.uesp.net/wiki/Online:Bernamund_Agnan
Agnar,Male,Nord,https://en.uesp.net/wiki/Oblivion:Agnar_the_Unwavering
Agnar,Male,Orc,https://en.uesp.net/wiki/Online:Agnar
Agnar the Unwavering,Male,Nord,https://en.uesp.net/wiki/Oblivion:Agnar_the_Unwavering
Agnedir,Female,Nord,https://en.uesp.net/wiki/Online:Agnedir_Forestborne
Agnedir Forestborne,Female,Nord,https://en.uesp.net/wiki/Online:Agnedir_Forestborne
Agnenor,Female,Nord,https://en.uesp.net/wiki/Online:Agnenor_the_Blade
Agnenor the Blade,Female,Nord,https://en.uesp.net/wiki/Online:Agnenor_the_Blade
Agnes,Female,Breton,NA
Agneta,Female,Imperial,NA
Agnete,Female,Nord,https://en.uesp.net/wiki/Oblivion:Agnete_the_Pickled
Agnete the Pickled,Female,Nord,https://en.uesp.net/wiki/Oblivion:Agnete_the_Pickled
Agni,Female,Nord,https://en.uesp.net/wiki/Skyrim:Agni
Agni,Male,Nord,NA
Agning,Male,Nord,https://en.uesp.net/wiki/Morrowind:Agning
Agnis,Female,Nord,https://en.uesp.net/wiki/Skyrim:Agnis
Agolas,Male,Bosmer,https://en.uesp.net/wiki/Online:Agolas
Agraein,Female,Bosmer,https://en.uesp.net/wiki/Online:Agraein
Agrakh,Male,Orc,https://en.uesp.net/wiki/Online:Chieftain_Agrakh
Agral,Female,Orc,https://en.uesp.net/wiki/Online:Agral
Agrane,Male,Breton,https://en.uesp.net/wiki/Skyrim:Agrane_Peryval
Agrane Peryval,Male,Breton,https://en.uesp.net/wiki/Skyrim:Agrane_Peryval
Agrard,Male,Breton,NA
Agrash,Female,Orc,https://en.uesp.net/wiki/Online:Agrash
Agrastyr,Male,Breton,NA
Agrippa Mento,Male,Imperial,https://en.uesp.net/wiki/Online:Agrippa_Mento
Agrippa Priscus,Male,Imperial,https://en.uesp.net/wiki/Online:Agrippa_Priscus
Agrippina,Female,Imperial,https://en.uesp.net/wiki/Morrowind:Agrippina_Herennia
Agrippina Herennia,Female,Imperial,https://en.uesp.net/wiki/Morrowind:Agrippina_Herennia
Agristair,Male,Breton,NA
Agristyr,Male,Breton,NA
Agrius,Male,Imperial,https://en.uesp.net/wiki/Skyrim:Agrius
Agrius Albutian,Male,Imperial,https://en.uesp.net/wiki/Online:Agrius_Albutian
Agrius Vulso,Male,Imperial,https://en.uesp.net/wiki/Online:Agrius_Vulso
Agrob,Female,Orc,https://en.uesp.net/wiki/Morrowind:Agrob_gra-Bogharz
Agrob gra-Bogharz,Female,Orc,https://en.uesp.net/wiki/Morrowind:Agrob_gra-Bogharz
Agrobal,Male,Orc,https://en.uesp.net/wiki/Online:Chief_Agrobal_gro-Agluk
Agronak,Male,Orc,https://en.uesp.net/wiki/Oblivion:Agronak_gro-Malog
Agronak gro-Malog,Male,Orc,https://en.uesp.net/wiki/Oblivion:Agronak_gro-Malog
Agrore,Male,Breton,NA
Agroryan,Male,Breton,NA
Agrudilius,NA,Imperial,https://en.uesp.net/wiki/Morrowind:Benunius_Agrudilius
Agrudilius,NA,Imperial,https://en.uesp.net/wiki/Online:Horulia_Agrudilius
Agrulla,Female,Orc,https://en.uesp.net/wiki/Online:Agrulla
Agryctor,Male,Breton,NA
Agryn,Male,Breton,NA
Agrynak,Male,Breton,NA
Agryrick,Male,Breton,NA
Agryval,Male,Breton,NA
Agrywyr,Male,Breton,NA
Agstarg,Male,Orc,https://en.uesp.net/wiki/Online:Agstarg
Agular,Male,Bosmer,https://en.uesp.net/wiki/Online:Scout_Agular
Agum,NA,Orc,https://en.uesp.net/wiki/Morrowind:Urzul_gra-Agum
Aguz,Male,Orc,https://en.uesp.net/wiki/Online:Aguz
Agvar,Male,Nord,https://en.uesp.net/wiki/Online:Agvar
Agwodir,Male,Bosmer,https://en.uesp.net/wiki/Online:Agwodir
Agzurz,Female,Orc,https://en.uesp.net/wiki/Online:Agzurz
Ah-Hareem,Male,Redguard,NA
Ah-Kajul,Female,Argonian,https://en.uesp.net/wiki/Online:Ah-Kajul
Ah-Lai,Female,Argonian,https://en.uesp.net/wiki/Online:Ah-Lai
Ah-Malz,Male,Argonian,https://en.uesp.net/wiki/Oblivion:Ah-Malz
Ah-Malz,Male,Argonian,https://en.uesp.net/wiki/Online:Ah-Malz
Ah-Meesei,Female,Argonian,https://en.uesp.net/wiki/Morrowind:Ah-Meesei
Ah-Mudeska,Female,Argonian,https://en.uesp.net/wiki/Online:Ah-Mudeska
Ah-Ra,Male,Argonian,https://en.uesp.net/wiki/Online:Ah-Ra
Ah-Seeba,Female,Argonian,https://en.uesp.net/wiki/Online:Ah-Seeba
Ah-Shehs,Male,Argonian,https://en.uesp.net/wiki/Online:Ah-Shehs
Ah-Zish,Female,Argonian,https://en.uesp.net/wiki/Online:Ah-Zish
Ahad,Male,Redguard,https://en.uesp.net/wiki/Online:Ahad
Ahaht,Female,Argonian,https://en.uesp.net/wiki/Morrowind:Ahaht
Ahaht-Ei,Male,Argonian,https://en.uesp.net/wiki/Online:Assistant_Ahaht-Ei
Ahaht-Kilaya,Male,Argonian,https://en.uesp.net/wiki/Online:Ahaht-Kilaya
Ahaht-Malz,Female,Argonian,https://en.uesp.net/wiki/Online:Ahaht-Malz
Ahaht-Naat,Male,Argonian,https://en.uesp.net/wiki/Online:Ahaht-Naat
Ahaht-Naza,NA,NA,https://en.uesp.net/wiki/Online:Ahaht-Naza
Ahainar-jo,Male,Khajiit,https://en.uesp.net/wiki/Online:Evoker_Ahainar-jo
Ahainaz-daro,Female,Khajiit,https://en.uesp.net/wiki/Online:Ahainaz-daro
Ahaktha,Female,Khajiit,https://en.uesp.net/wiki/Online:Ahaktha
Ahala,NA,Imperial,https://en.uesp.net/wiki/Online:Laelius_Ahala
Ahalkalun,NA,Dunmer,https://en.uesp.net/wiki/Morrowind:Zainat_Ahalkalun
Ahan,NA,Khajiit,NA
Ahana,Female,Khajiit,NA
Ahanabi,NA,Dunmer,https://en.uesp.net/wiki/Morrowind:Ahanabi_Assullinbanud
Ahanabi Assullinbanud,NA,Dunmer,https://en.uesp.net/wiki/Morrowind:Ahanabi_Assullinbanud
Ahanidiran,NA,Dunmer,https://en.uesp.net/wiki/Morrowind:Adaishah_Ahanidiran
Ahasour,NA,Dunmer,https://en.uesp.net/wiki/Morrowind:Ahasour
Ahaz,NA,Dunmer,https://en.uesp.net/wiki/Morrowind:Ahaz
Ahdahni,Female,Khajiit,https://en.uesp.net/wiki/Morrowind:Ahdahni
Ahdan,Male,Argonian,https://en.uesp.net/wiki/Online:Ahdan_(Argonian)
Ahdan,Male,Redguard,https://en.uesp.net/wiki/Online:Ahdan_(Redguard)
Ahdarji,Female,Khajiit,https://en.uesp.net/wiki/Oblivion:Ahdarji
Ahdni,Female,Khajiit,https://en.uesp.net/wiki/Morrowind:Ahdni
Ahdri,Female,Khajiit,https://en.uesp.net/wiki/Morrowind:Ahdri
Aheh,Female,Khajiit,NA
